ID,RA[hr],Dec[deg],dist[pc],rhm[pc],mass[Msun],age[Myr],[Fe/H],sigma_v0_z[km/s],OpSimID,OpSimRA[deg],OpSimDec[deg]
NGC_4609,12 42 19.680,-62 59 42.000,1320.9428571428573,1.3502671607707843,73.56704194718141,71.24816928865582,-0.4974174718196457,0.21218966898573516,307.0,191.944607,-62.021192
IC_2944,11 36 13.000,-62 57 00.000,1946.333333333333,6.751583105330827,577.2069607853832,5.663568233464134,-0.4974174718196457,0.26580026655887234,265.0,173.671037,-63.782148
NGC_5281,13 46 27.360,-62 54 57.600,1232.7142857142858,1.3942307643744094,107.99305227648206,46.212823920056685,-0.4974174718196457,0.25300145480565267,288.0,205.386437,-63.321027
Ass_Cir_OB_1,14 45 00.000,-62 55 30.000,1783.0,6.1814796648593004,322.0,6.3095734448019325,-0.4974174718196457,0.20747900401252464,278.0,219.558952,-63.578369
[DBS2003]_129,12 15 27.000,-62 54 36.000,6976.0,5.388036006384822,19.0,1.0,-0.4974174718196457,0.05398262473706996,264.0,186.328963,-63.782148
NGC_5269,13 44 35.280,-62 54 25.200,1770.8666666666668,1.2493419733109876,75.5,331.1311214825908,-0.4974174718196457,0.22347309894300668,288.0,205.386437,-63.321027
C_1437-626,14 41 35.000,-62 53 24.000,3412.0,3.229131168210082,44.5,89.12509381337459,-0.4974174718196457,0.10671601596775766,278.0,219.558952,-63.578369
[KPS2012]_MWSC_5696,18 11 16.000,-62 48 54.000,2308.0,3.207156305224554,18.0,354.81338923357606,-0.4974174718196457,0.06810337432526449,294.0,270.517736,-62.802643
Cl_Trumpler_21,13 32 16.320,-62 47 13.200,1258.3714285714286,10.412975483577195,147.55112820227032,53.9849770117125,-0.4974174718196457,0.10821221468457362,288.0,205.386437,-63.321027
IC_2714,11 17 29.520,-62 43 08.400,1242.8428571428572,2.6310800201098017,200.38180645262642,271.6949988151404,0.0,0.25087336582309244,308.0,168.055393,-62.021192
NGC_4184,12 13 34.320,-62 43 08.400,2071.733333333333,1.7654970792005853,71.875,31.622776601683803,-0.4974174718196457,0.18342049800638405,302.0,180.0,-62.510696
[KPS2012]_MWSC_1959,11 36 53.280,-62 43 51.600,2198.433333333333,1.2906458546162585,39.5,501.1872336272715,-0.4974174718196457,0.1590330702922873,265.0,173.671037,-63.782148
C_1154-623,11 57 28.560,-62 42 28.800,2364.083333333333,1.1548526194157436,18.3,475.4275460754817,-0.59,0.11443390126956164,302.0,180.0,-62.510696
Cl_Danks_1,13 12 29.040,-62 41 56.400,3023.200000000001,0.9443283757185699,14.875,1.0,-0.4974174718196457,0.11409310735658462,292.0,198.5178,-62.802646
NGC_3036,09 49 16.000,-62 40 12.000,1234.0,3.764244333227753,43.652696886695786,592.6161799289337,-0.7140000000000001,0.09789467713692611,273.0,147.558889,-63.578386
Cl_Danks_2,13 12 53.280,-62 40 51.600,3595.200000000001,1.004521067062946,16.75,1.9952623149688788,-0.4974174718196457,0.11738708607169576,292.0,198.5178,-62.802646
[DBS2003]_85,13 18 27.000,-62 39 54.000,2024.0,1.1071306862434571,16.5,28.183829312644548,-0.4974174718196457,0.11097750815565152,292.0,198.5178,-62.802646
[FSR2007]_1595,11 47 05.040,-62 38 20.400,4545.966666666666,2.3728216841178127,74.83333333333333,2.2387211385683377,-0.4974174718196457,0.16143861950825092,302.0,180.0,-62.510696
[KPR2005]_89,17 23 20.000,-62 39 00.000,533.5,5.55410560932134,1091.5698622566915,9.436298263094015,-0.134,0.40300565724308923,315.0,263.944623,-62.021153
C_1203-622,12 06 04.800,-62 37 26.400,2909.633333333333,2.9885968913876835,39.875,398.10717055349687,-0.4974174718196457,0.10500479199426092,302.0,180.0,-62.510696
Teutsch_77,11 53 29.000,-62 36 18.000,1920.0,1.4946264264286666,21.0,50.11872336272725,-0.4974174718196457,0.10775458537201783,302.0,180.0,-62.510696
C_1453-623,14 57 01.440,-62 33 36.000,2125.733333333333,3.231579857256839,111.75,549.5408738576248,-0.4974174718196457,0.1690475032356509,284.0,226.613507,-63.321042
C_1141-622,11 43 42.000,-62 32 13.200,2337.785714285714,1.8960285003147748,174.42133794965358,7.197344066881157,-0.4974174718196457,0.27572098245130716,265.0,173.671037,-63.782148
C_1140-622,11 42 14.000,-62 30 36.000,1380.0,1.4761742483246092,48.5,25.118864315095824,-0.4974174718196457,0.16477620564754275,265.0,173.671037,-63.782148
Cl_Stock_16,13 19 26.400,-62 37 19.200,2066.6285714285714,1.5519859795879567,386.8822966595137,10.635123378975056,-0.4974174718196457,0.4538767882092994,292.0,198.5178,-62.802646
Cl_Loden_807,13 24 38.000,-62 29 42.000,814.0,3.8196008675399256,65.24388142589689,151.71967362266622,-0.4974174718196457,0.11881009533133916,292.0,198.5178,-62.802646
[DBS2003]_60,11 05 32.400,-62 28 55.200,3933.7666666666655,0.7870829974200935,15.833333333333336,5.623413251903491,-0.4974174718196457,0.1289342662688922,308.0,168.055393,-62.021192
[FSR2007]_1659,13 38 01.000,-62 29 06.000,1764.0,2.896991962337045,93.0,206.5380155810527,-0.4974174718196457,0.16287719079214447,288.0,205.386437,-63.321027
Cl_Loden_467,11 45 30.000,-62 26 00.000,2569.0,2.8047310718167573,34.0,3.9810717055349696,-0.4974174718196457,0.1000889853791696,302.0,180.0,-62.510696
[KPS2012]_MWSC_1964,11 41 35.000,-62 25 30.000,1687.0,2.0666439476544527,45.5,758.5775750291851,-0.4974174718196457,0.13488551337139504,337.0,174.247015,-60.981226
C_1331-622,13 34 37.000,-62 25 00.000,1078.0,1.4392698921164937,58.0,1778.2794100389228,-0.4974174718196457,0.182488422770814,288.0,205.386437,-63.321027
[DBS2003]_133,13 14 00.000,-62 24 06.000,2927.0,1.992835235238222,50.0,216.27185237270245,-0.4974174718196457,0.14399312154141922,292.0,198.5178,-62.802646
[KPR2005]_75,13 47 15.000,-62 24 00.000,2974.0,1.3101046453880905,2303.427844014893,5.0126269411322255,-0.4974174718196457,1.2053876957408638,288.0,205.386437,-63.321027
Cl_Basel_18,13 27 52.080,-62 18 21.600,2078.242857142857,1.454006420414584,332.5818915160491,83.12169011538248,0.043,0.43476900815512964,292.0,198.5178,-62.802646
[KPR2005]_77,14 10 46.560,-62 19 51.600,1926.04,4.513411841394031,4686.5032990313875,7.002299678341272,-0.4974174718196457,0.926327213067728,272.0,212.441111,-63.578386
[KPS2012]_MWSC_1938,11 22 42.960,-62 18 07.200,3296.200000000001,1.930208548501616,70.66666666666667,501.1872336272715,-0.4974174718196457,0.17393926351867542,308.0,168.055393,-62.021192
C_1051-620,10 52 50.000,-62 18 18.000,3019.0,3.838053045643983,21.33333333333333,242.66100950824142,-0.4974174718196457,0.06777449875964622,293.0,161.4822,-62.802646
[DBS2003]_70,11 48 32.000,-62 17 06.000,1274.0,1.144035042451572,21.0,50.11872336272725,-0.4974174718196457,0.12316361424389219,302.0,180.0,-62.510696
SAI_116,11 49 17.760,-62 13 33.600,3007.9,1.639462747159507,51.33333333333334,484.1723675840999,-0.4974174718196457,0.16085753075358444,302.0,180.0,-62.510696
[KPS2012]_MWSC_5697,18 24 36.000,-62 11 42.000,1496.0,3.207156305224554,32.0,1778.2794100389228,-0.4974174718196457,0.09080449910035264,286.0,277.386481,-63.32103
ESO_132-14,13 36 32.000,-62 11 24.000,1093.0,1.4392698921164937,44.5,1412.5375446227554,-0.4974174718196457,0.15984583563327406,288.0,205.386437,-63.321027
C_1148-618,11 50 40.800,-62 08 24.000,1514.2,1.223460630456347,32.517875099664685,826.3268107484421,-0.4974174718196457,0.14820352077586293,302.0,180.0,-62.510696
Cl_Lynga_1,13 59 58.560,-62 09 07.200,1948.2,1.1969754381061108,306.6568755021465,160.05063439982058,-0.4974174718196457,0.46012536495089235,326.0,209.511258,-61.010993
[KPS2012]_MWSC_2066,12 48 43.000,-62 08 06.000,2368.0,1.2547481110759178,72.5,2.5118864315095824,-0.4974174718196457,0.21851596332266132,307.0,191.944607,-62.021192
Cl_Pismis_18,13 36 54.480,-62 05 27.600,2373.32,1.682671152830857,148.4,632.4005841906153,-0.4974174718196457,0.26996643210147764,288.0,205.386437,-63.321027
Cl_Loden_991,13 45 16.000,-62 02 06.000,2628.0,5.1666098691361295,53.0,17.78279410038923,-0.4974174718196457,0.09207199242569016,288.0,205.386437,-63.321027
Cl_Loden_1339,14 33 29.000,-62 01 00.000,1278.0,1.0517741519312838,23.66666666666667,123.02687708123811,-0.4974174718196457,0.13636400293509368,317.0,216.000042,-61.126884
[KPS2012]_MWSC_2110,13 21 07.000,-61 55 30.000,1278.0,2.601757112672123,132.0,100.0,-0.4974174718196457,0.20476042932573738,292.0,198.5178,-62.802646
NGC_4349,12 24 11.520,-61 51 57.600,2048.266666666667,2.121992482607956,1448.5450907199483,236.72022087400268,0.105,0.7510805746947117,336.0,185.752985,-60.981226
NGC_5316,13 54 03.840,-61 52 58.800,1231.7571428571428,2.2819755708307556,499.37327223132337,139.54337047188022,0.0275,0.4252551607061892,326.0,209.511258,-61.010993
[DBS2003]_78,12 36 04.000,-61 51 18.000,4569.0,4.982088088095557,12.5,1.0,-0.4974174718196457,0.045534623146834007,307.0,191.944607,-62.021192
Cl_Loden_213,10 36 09.000,-61 50 12.000,1876.0,1.1255828643475143,37.0,749.8942093324557,-0.4974174718196457,0.16481797225012665,293.0,161.4822,-62.802646
Cl_Loden_624,12 26 19.000,-61 48 00.000,1423.0,3.207156305224554,499.5,39.81071705534969,-0.4974174718196457,0.3587567856459538,336.0,185.752985,-60.981226
[KPS2012]_MWSC_2184,13 56 17.000,-61 45 00.000,1105.0,1.0333219738272263,70.0,100.0,-0.4974174718196457,0.23660484238145507,326.0,209.511258,-61.010993
Cl_Loden_1101,13 58 10.000,-61 45 00.000,2088.0,11.440350424515724,66.33333333333333,3.548133892335753,-0.4974174718196457,0.06922113058026128,326.0,209.511258,-61.010993
ESO_137-43,16 48 25.000,-61 45 00.000,1659.0,0.6827305898501317,25.0,794.3282347242822,-0.4974174718196457,0.17395533977704644,303.0,252.000017,-62.510673
Kronberger_39,10 54 14.000,-61 44 00.000,4372.0,1.2732002891799752,3.5,1.0,-0.4974174718196457,0.04766264055573053,293.0,161.4822,-62.802646
ESO_137-23,16 24 31.000,-61 44 00.000,1561.0,1.1071306862434571,42.5,3548.133892335761,-0.4974174718196457,0.17810965484330188,334.0,246.24702,-60.981228
C_1055-614,10 57 22.000,-61 43 30.000,2324.8,2.2214218774339014,148.01659507839642,55.66049849574949,-0.4974174718196457,0.23465624870594937,293.0,161.4822,-62.802646
C_1440-615,14 44 40.000,-61 42 54.000,2088.0,7.104088570062183,142.16666666666666,100.0,-0.4974174718196457,0.12859886863285505,324.0,222.488718,-61.010993
Cl_Ruprecht_92,10 53 31.000,-61 42 00.000,2369.2,2.383439398659687,829.093243463586,62.278418805882396,0.201,0.5361571131249585,293.0,161.4822,-62.802646
[DBS2003]_77,12 34 59.000,-61 39 12.000,5417.0,5.185062047240189,15.0,1.9952623149688788,-0.4974174718196457,0.04889462186365144,307.0,191.944607,-62.021192
NGC_3766,11 36 14.640,-61 36 57.600,1764.6571428571426,1.6739719659276415,357.4708695255091,48.18210223213832,-0.4974174718196457,0.4200864555275749,337.0,174.247015,-60.981226
C_1003-613,10 04 59.520,-61 37 08.400,3620.025,2.8144483724742444,20.0,142.8893958511101,-0.4974174718196457,0.07663211212897669,327.0,150.488742,-61.010993
[DBS2003]_80,12 50 23.000,-61 34 54.000,2132.0,0.8672523708907077,16.0,7.943282347242823,-0.4974174718196457,0.12347518472464641,307.0,191.944607,-62.021192
Cl_Ruprecht_105,12 34 46.560,-61 35 31.200,1289.34,2.2290504739464545,85.18923595605038,887.5384539672714,-0.4974174718196457,0.1777153132470551,336.0,185.752985,-60.981226
[KPS2012]_MWSC_2180,13 54 54.000,-61 34 30.000,1184.0,3.063061565273564,108.0,794.3282347242822,-0.4974174718196457,0.17069722303967375,326.0,209.511258,-61.010993
[DBS2003]_66,11 16 26.000,-61 29 06.000,7511.0,4.004122648580502,23.5,1.0,-0.4974174718196457,0.06964223277180723,308.0,168.055393,-62.021192
C_1105-612,11 07 16.000,-61 27 36.000,1879.0,4.7422097727428065,11.0,100.0,-0.4974174718196457,0.043782282926752944,308.0,168.055393,-62.021192
[KPS2012]_MWSC_2167,13 48 36.000,-61 27 18.000,2677.0,12.086176658157735,127.5,141.25375446227554,-0.4974174718196457,0.09336907678025412,326.0,209.511258,-61.010993
Cl_Loden_1256,14 18 00.000,-61 25 30.000,1313.0,4.70530541653469,249.88991435063423,256.45709272950216,-0.4974174718196457,0.2094946304604227,317.0,216.000042,-61.126884
Cl_Ruprecht_93,11 04 08.880,-61 22 19.200,1616.1833333333334,1.7503219332843485,2066.1137922431776,356.38818508494796,0.153,0.9876671108032142,308.0,168.055393,-62.021192
Cl_Hogg_17,14 33 50.160,-61 19 33.600,1520.1,1.2621973385213403,45.875,154.82586492851644,-0.4974174718196457,0.17330729736130185,317.0,216.000042,-61.126884
Cl_Collinder_272,13 30 20.640,-61 19 08.400,2211.4714285714285,2.5014178964033182,393.114649878924,8.127223751299166,-0.4974174718196457,0.3603785463044881,346.0,203.114402,-60.661005
Cl_Lynga_2,14 24 20.400,-61 19 40.800,986.342857142857,1.7032119202696154,180.17760246607816,168.21570731532097,-0.4974174718196457,0.29567084263003257,317.0,216.000042,-61.126884
[DBS2003]_62,11 11 20.000,-61 17 24.000,2187.0,1.383913357804321,22.5,7.943282347242823,-0.4974174718196457,0.11591222690124096,308.0,168.055393,-62.021192
Cl_Loden_481,11 51 50.000,-61 16 12.000,1577.0,2.7493745375045844,956.6241511268704,162.09842022693272,-0.4974174718196457,0.5362238894854465,302.0,180.0,-62.510696
C_1007-609,10 09 36.000,-61 15 32.400,945.86,2.407874431072433,213.6138997711821,204.38436945534832,-0.4974174718196457,0.27076359888152185,327.0,150.488742,-61.010993
Shorlin_2,11 05 33.000,-61 15 18.000,4129.0,2.1035483038625675,5.5,1.0,-0.4974174718196457,0.04648336302346817,308.0,168.055393,-62.021192
NGC_4103,12 06 30.720,-61 14 42.000,1728.2428571428575,2.2976030701752754,525.720105941955,36.49106241077594,-0.4974174718196457,0.4348427494394655,302.0,180.0,-62.510696
NAME_Shorlin_1,11 05 46.320,-61 13 51.600,8169.375,4.759351352975084,938.125,3.1622776601683795,-0.4974174718196457,0.40359791343998375,308.0,168.055393,-62.021192
Cl_Hogg_16,13 29 17.000,-61 12 42.000,1579.333333333333,8.163471924358092,64.4151810867499,45.72261210558897,-0.4974174718196457,0.08075122241287445,346.0,203.114402,-60.661005
Cl_Alessi_5,10 43 16.560,-61 04 51.600,392.8833333333334,1.6597040566748138,72.69663776068775,43.85419548832768,-0.382,0.19025421007607318,353.0,163.103417,-60.072252
Cl_Trumpler_22,14 31 07.920,-61 10 08.400,1697.7857142857142,1.9978864634790423,93.79602706582588,174.3277296416843,-0.4974174718196457,0.19696962613505672,317.0,216.000042,-61.126884
C_1141-608,11 43 39.000,-61 09 18.000,1634.0,3.469009483562832,19.0,312.607936712395,-0.4974174718196457,0.06727698153121882,337.0,174.247015,-60.981226
[KPR2005]_65,11 10 59.000,-61 07 30.000,2717.0,7.971340940952889,7216.069924766452,8.38790084895164,-0.4974174718196457,0.864922341297765,308.0,168.055393,-62.021192
Cl_Collinder_236,10 57 22.000,-61 07 12.000,811.5,5.517201253113227,45.49185492460516,201.6173669462204,0.042,0.08254672561941259,353.0,163.103417,-60.072252
Cl_Loden_306,11 05 56.000,-61 07 12.000,1969.5,13.728420509418864,614.8343096648384,6.005799530028675,-0.4974174718196457,0.19238056756665473,308.0,168.055393,-62.021192
NGC_2609,08 29 32.000,-61 06 00.000,1481.0,2.232713550590971,12.0,301.9951720402018,-0.4974174718196457,0.06664484466730228,359.0,124.89647,-60.072216
ESO_129-32,11 44 11.000,-61 03 30.000,1560.0,0.35059138397709466,28.5,398.10717055349687,-0.4974174718196457,0.2591876187745546,337.0,174.247015,-60.981226
[KPR2005]_67,11 41 07.200,-61 00 46.800,1591.74,2.514287207623619,250.39208585726016,36.99763559653987,-0.4974174718196457,0.2868767137306748,337.0,174.247015,-60.981226
Cl_Hogg_8,10 29 17.000,-60 59 00.000,4078.0,6.476714514524223,22.5,794.3282347242822,-0.4974174718196457,0.05358044583918469,347.0,156.885598,-60.661005
NGC_5168,13 31 09.840,-60 56 42.000,1917.4714285714285,13.211564880562696,105.00791699836023,115.42005772793163,-0.4974174718196457,0.08104501967024667,346.0,203.114402,-60.661005
[KPR2005]_72,12 33 05.000,-60 55 48.000,1164.5,5.055896800511786,283.02806959591624,115.91884159929349,-0.4974174718196457,0.21508399544107815,336.0,185.752985,-60.981226
C_1226-606,12 28 35.000,-60 55 30.000,1250.0,4.151740073412963,51.815149338020156,155.20784585021488,-0.4974174718196457,0.10155603585099003,336.0,185.752985,-60.981226
NAME_Alessi_Teutsch_8,12 02 51.000,-60 55 12.000,785.0,1.716052563677358,154.19743949759052,312.88698331448927,-0.4974174718196457,0.2724995120860356,362.0,180.0,-59.692674
[KPR2005]_64,11 03 04.000,-60 54 54.000,1600.0,7.65765391318391,200.6692181774669,85.72036486727508,-0.4974174718196457,0.14715836472636445,308.0,168.055393,-62.021192
Cl_Pismis_19,14 30 39.840,-60 53 20.400,2468.05,1.1245701065827218,91.375,1035.1421666793449,-0.4974174718196457,0.259127120271695,317.0,216.000042,-61.126884
NGC_3590,11 13 02.880,-60 47 24.000,1819.5857142857144,0.9487483289939644,460.7839387695307,28.613758183255282,-0.4974174718196457,0.633527681093426,308.0,168.055393,-62.021192
Cl_Collinder_258,12 27 11.520,-60 46 01.200,1230.45,1.3096373437871565,125.62883634817015,121.55775803984275,-0.4974174718196457,0.2815539240367218,336.0,185.752985,-60.981226
Cl_Hogg_12,11 12 14.000,-60 45 54.000,1664.0,2.0666439476544527,19.25,29.18381137023313,-0.4974174718196457,0.08773542370544274,308.0,168.055393,-62.021192
NGC_2516,07 58 06.480,-60 48 00.000,394.1285714285714,1.7631351067215648,431.96706509916777,166.50137955381862,-0.181,0.44996109242174537,310.0,119.944655,-62.021178
C_1128-605,11 30 27.840,-60 45 07.200,1962.35,1.6618849085338836,42.295179679820144,366.74581557515154,-0.4974174718196457,0.1450231741040982,337.0,174.247015,-60.981226
C_1027-604,10 29 08.000,-60 44 42.000,4583.0,2.2142613724869133,14.5,1.0,-0.4974174718196457,0.07356343502293883,347.0,156.885598,-60.661005
[KPR2005]_84,15 54 56.000,-60 44 42.000,892.0,1.2362959329718601,104.3340069209012,49.283041527272815,-0.4974174718196457,0.26408526156920925,309.0,240.055345,-62.021178
[KPR2004b]_317,12 53 04.000,-60 44 06.000,1613.5,3.207156305224554,2007.673499378215,19.836246892646173,-0.4974174718196457,0.7192484276862126,307.0,191.944607,-62.021192
[KPS2012]_MWSC_4486,19 24 00.000,-60 43 30.000,2228.0,3.207156305224554,32.5,1995.2623149688827,-0.4974174718196457,0.09151115955652334,319.0,288.00006,-61.126877
NGC_5617,14 29 48.480,-60 43 08.400,1666.8857142857144,2.0472426226009404,178.6684370858546,102.7985111548724,-0.51,0.2685540479508899,317.0,216.000042,-61.126884
NAME_Wray_15-751_Cluster,11 08 33.840,-60 44 27.600,4165.633333333333,6.033602538216695,50.16666666666666,3.9810717055349696,-0.4974174718196457,0.08289182755765191,308.0,168.055393,-62.021192
Cl_Loden_402,11 32 20.000,-60 42 18.000,1981.5,9.060019449092287,850.8790771899575,167.26665138700687,-0.4974174718196457,0.27858761057847287,337.0,174.247015,-60.981226
Cl_Loden_172,10 27 50.000,-60 42 00.000,1415.0,2.380330975423432,54.0,100.0,-0.4974174718196457,0.13692118431506212,347.0,156.885598,-60.661005
Cl_Loden_565,12 07 57.000,-60 41 24.000,676.5,2.048191769550395,37.967111274674345,148.6316466406319,-0.4974174718196457,0.12376872308404095,362.0,180.0,-59.692674
Cl_Loden_682,12 47 13.000,-60 41 24.000,815.5,1.088678508139399,45.52768697957249,213.9228559025412,-0.4974174718196457,0.18590043658639938,307.0,191.944607,-62.021192
NGC_3255,10 26 32.400,-60 40 30.000,3618.225,3.9610735466482345,31.625,814.5210467002727,-0.4974174718196457,0.08122715741132255,347.0,156.885598,-60.661005
Cl_Trumpler_18,11 11 18.240,-60 39 21.600,1564.1571428571426,1.7259900113189142,424.5856891465173,37.8305987448688,-0.4974174718196457,0.4508748160097472,308.0,168.055393,-62.021192
Cl_Trumpler_20,12 39 31.680,-60 38 13.200,3152.5,5.517124713418387,2017.75,1411.7260265577622,-0.11,0.549755671629645,375.0,190.934079,-59.242205
[KPR2005]_79,15 18 55.440,-60 47 52.800,834.3399999999997,9.996966961665507,633.0182515330016,7.982344590856205,-0.4974174718196457,0.22875280529561345,350.0,228.885588,-60.660994
C_1107-602,11 09 43.000,-60 34 12.000,682.5,1.1071306862434571,9.921161970336977,164.90330241549663,-0.4974174718196457,0.08605463501127208,308.0,168.055393,-62.021192
C_1004-602,10 06 36.000,-60 30 00.000,1506.0,1.1809393986596872,36.349010732157545,263.9423249355982,-0.4974174718196457,0.15948686931604864,327.0,150.488742,-61.010993
Teutsch_80,14 53 26.640,-60 28 40.800,2450.9,1.8069633330523127,102.83333333333331,56.23413251903491,-0.4974174718196457,0.2168626337997829,324.0,222.488718,-61.010993
[DBS2003]_87,13 32 51.000,-60 27 18.000,1791.0,1.2178437548678025,21.0,100.0,-0.4974174718196457,0.11937305315971324,346.0,203.114402,-60.661005
C_1222-601,12 25 01.000,-60 26 42.000,2702.0,3.136870277689794,40.5,776.2471166286928,-0.4974174718196457,0.10329318600049667,336.0,185.752985,-60.981226
